Id,Label,Type
Constructed a complex network of nano‑biopharmaceutical collaborations and analyzed small‑world properties and the largest component.,Constructed a complex network of nano‑biopharmaceutical collaborations and analyzed small‑world properties and the largest component.,Entity
Analyzed Chinese patent licensing data spanning 1998–2013.,Analyzed Chinese patent licensing data spanning 1998–2013.,Entity
"Generate four specific viewpoints (uses, advantages, patentees, titles) from a 1000‑patent oil‑engineering database using automatic full‑text vocabularies.","Generate four specific viewpoints (uses, advantages, patentees, titles) from a 1000‑patent oil‑engineering database using automatic full‑text vocabularies.",Entity
"Collected 36,731 cooperative patent records between enterprises (1985‑2010) from the State Intellectual Property Office of China.","Collected 36,731 cooperative patent records between enterprises (1985‑2010) from the State Intellectual Property Office of China.",Entity
Incorporate citation data to assess the relationship between patent complexity and cross‑metropolitan citation patterns.,Incorporate citation data to assess the relationship between patent complexity and cross‑metropolitan citation patterns.,Entity
Use patent co‑inventor network and social network analysis to pinpoint key R&D personnel,Use patent co‑inventor network and social network analysis to pinpoint key R&D personnel,Entity
Collected drone‑related patent documents and transformed them into structured data using text‑mining techniques.,Collected drone‑related patent documents and transformed them into structured data using text‑mining techniques.,Entity
Applied quantile regression to assess effects on extreme outcomes across the distribution.,Applied quantile regression to assess effects on extreme outcomes across the distribution.,Entity
Construct a network of product functions based on co‑occurrence in existing designs (patent data).,Construct a network of product functions based on co‑occurrence in existing designs (patent data).,Entity
Constructed large co‑classification matrices of Derwent Manual Codes to generate technology networks.,Constructed large co‑classification matrices of Derwent Manual Codes to generate technology networks.,Entity
Evaluated study quality with Cochrane risk of bias and performed meta‑analysis and network meta‑analysis using RevMan 5.3 and Stata/MP 15.1.,Evaluated study quality with Cochrane risk of bias and performed meta‑analysis and network meta‑analysis using RevMan 5.3 and Stata/MP 15.1.,Entity
Define required technologies using a structured technology roadmap.,Define required technologies using a structured technology roadmap.,Entity
Applied social network analysis to the patent citation network of JTC1‑related ICT standards.,Applied social network analysis to the patent citation network of JTC1‑related ICT standards.,Entity
Collect and clean 5G‑related patent data from the United States Patent and Trademark Office (USPTO).,Collect and clean 5G‑related patent data from the United States Patent and Trademark Office (USPTO).,Entity
Utilized the knowledge unconventionality metric to detect emerging sub‑technology directions.,Utilized the knowledge unconventionality metric to detect emerging sub‑technology directions.,Entity
Applied text mining techniques to measure patent similarity.,Applied text mining techniques to measure patent similarity.,Entity
Patent data mining and classification to identify SOA‑related inventions.,Patent data mining and classification to identify SOA‑related inventions.,Entity
Analyzed temporal co‑occurrence patterns to assess collaboration trends.,Analyzed temporal co‑occurrence patterns to assess collaboration trends.,Entity
"Extraction of outcome measures (UAER, overall response rate, serum creatinine, 24 h urinary protein, triglycerides, adverse events) and calculation of risk ratios, mean differences, and SUCRA rankings.","Extraction of outcome measures (UAER, overall response rate, serum creatinine, 24 h urinary protein, triglycerides, adverse events) and calculation of risk ratios, mean differences, and SUCRA rankings.",Entity
Conduct a patent network analysis guided by innovation‑ecosystem and socio‑technical system frameworks.,Conduct a patent network analysis guided by innovation‑ecosystem and socio‑technical system frameworks.,Entity
Segmented blockchain into five sub‑technologies and examined their inter‑technology interactions.,Segmented blockchain into five sub‑technologies and examined their inter‑technology interactions.,Entity
"Search of Medline, Embase, CENTRAL, and grey literature; independent dual screening, data extraction, and risk of bias assessment.","Search of Medline, Embase, CENTRAL, and grey literature; independent dual screening, data extraction, and risk of bias assessment.",Entity
Quantitative ANOVA on centrality indices derived from the network graphs,Quantitative ANOVA on centrality indices derived from the network graphs,Entity
"Patentee analysis to assess the roles of industry, government, and academia in technology evolution.","Patentee analysis to assess the roles of industry, government, and academia in technology evolution.",Entity
Predict a query patent’s class by analyzing reachable nodes and applying a modified k‑nearest neighbor classifier.,Predict a query patent’s class by analyzing reachable nodes and applying a modified k‑nearest neighbor classifier.,Entity
Construct patent citation networks using an illustrative data set.,Construct patent citation networks using an illustrative data set.,Entity
"Calculated three centrality indices (degree, betweenness, and another centrality) to represent TC capability.","Calculated three centrality indices (degree, betweenness, and another centrality) to represent TC capability.",Entity
Gray relational‑based cluster analysis using visual networks and technology centrality indexes.,Gray relational‑based cluster analysis using visual networks and technology centrality indexes.,Entity
Systematic search of six electronic databases up to 13 August 2021 for randomized clinical trials.,Systematic search of six electronic databases up to 13 August 2021 for randomized clinical trials.,Entity
Identify suitable SME candidates through analysis of United States patent information.,Identify suitable SME candidates through analysis of United States patent information.,Entity
"Searched CNKI, Wanfang, VIP, SinoMed, PubMed, EMBASE, and Cochrane Library for RCTs up to October 2020.","Searched CNKI, Wanfang, VIP, SinoMed, PubMed, EMBASE, and Cochrane Library for RCTs up to October 2020.",Entity
Construct a network of International Patent Classifications (IPCs) based on their co‑occurrence in patent applications.,Construct a network of International Patent Classifications (IPCs) based on their co‑occurrence in patent applications.,Entity
"Network meta‑analysis performed with RevMan, R, and GeMTC on 68 RCTs covering 10 oral Chinese patent medicines.","Network meta‑analysis performed with RevMan, R, and GeMTC on 68 RCTs covering 10 oral Chinese patent medicines.",Entity
Applied text‑mining software to generate a topic‑word network graph and built a weighted adjacency matrix using IDF.,Applied text‑mining software to generate a topic‑word network graph and built a weighted adjacency matrix using IDF.,Entity
Performed social network analysis to compute centrality measures of technical topic words.,Performed social network analysis to compute centrality measures of technical topic words.,Entity
"Apply artificial intelligence techniques to automatically retrieve patent documents, extract keywords, and assign weights to each keyword.","Apply artificial intelligence techniques to automatically retrieve patent documents, extract keywords, and assign weights to each keyword.",Entity
Collected co‑authored scientific publications and co‑assigned patents for 2004‑2014.,Collected co‑authored scientific publications and co‑assigned patents for 2004‑2014.,Entity
Network analysis of a USPTO database covering Latin American inventors,Network analysis of a USPTO database covering Latin American inventors,Entity
"Evaluated small‑world metrics (clustering coefficient, average path length) for the subgroup.","Evaluated small‑world metrics (clustering coefficient, average path length) for the subgroup.",Entity
Create a patent cluster map and use network‑topology analysis of International Patent Classification (IPC) codes to generate an IPC topology diagram highlighting technology hotspots and interrelationships.,Create a patent cluster map and use network‑topology analysis of International Patent Classification (IPC) codes to generate an IPC topology diagram highlighting technology hotspots and interrelationships.,Entity
Demonstrate the procedure on patents related to Carbon Nanotube Backlight Units (CNT-BLU).,Demonstrate the procedure on patents related to Carbon Nanotube Backlight Units (CNT-BLU).,Entity
"Performed network analysis (scale, density, intensity) to compare co‑authorship and co‑inventorship networks.","Performed network analysis (scale, density, intensity) to compare co‑authorship and co‑inventorship networks.",Entity
"Performed factor identification to assess economic, technological, and demographic influences","Performed factor identification to assess economic, technological, and demographic influences",Entity
Patent citation analysis to uncover core technologies,Patent citation analysis to uncover core technologies,Entity
"Network meta‑analysis conducted with Stata 13.1, using SUCRA probabilities to rank treatments.","Network meta‑analysis conducted with Stata 13.1, using SUCRA probabilities to rank treatments.",Entity
Utilized WIPO Centre for Intellectual Property Statistics data covering 2001–2021,Utilized WIPO Centre for Intellectual Property Statistics data covering 2001–2021,Entity
Applied technological structure network analysis to reveal hotspot clusters,Applied technological structure network analysis to reveal hotspot clusters,Entity
Applied the Girvan‑Newman clustering algorithm to detect community structures in four five‑year windows.,Applied the Girvan‑Newman clustering algorithm to detect community structures in four five‑year windows.,Entity
Visualize the networks using graph‑theoretic techniques and embed them in an economic intelligence workflow.,Visualize the networks using graph‑theoretic techniques and embed them in an economic intelligence workflow.,Entity
"Analyze networks with critical node identification, core network extraction, and network measures.","Analyze networks with critical node identification, core network extraction, and network measures.",Entity
"Formulate and apply a Bayesian network model to select SMEs that fit the industry context and the large firm's needs, demonstrated in the semiconductor sector.","Formulate and apply a Bayesian network model to select SMEs that fit the industry context and the large firm's needs, demonstrated in the semiconductor sector.",Entity
Use of the Polish Patent Office database to construct the co‑ownership network,Use of the Polish Patent Office database to construct the co‑ownership network,Entity
Introduced cumulativeness indicators and genetic‑inheritance concepts to assess knowledge persistence and cluster patents.,Introduced cumulativeness indicators and genetic‑inheritance concepts to assess knowledge persistence and cluster patents.,Entity
Applied Quadratic Assignment Procedures (QAP) to assess variable influences on convergence.,Applied Quadratic Assignment Procedures (QAP) to assess variable influences on convergence.,Entity
Collected AI‑related patent data from the Derwent Innovation Index (DII) database.,Collected AI‑related patent data from the Derwent Innovation Index (DII) database.,Entity
Conducted mediation analysis linking collaboration effects to experience diversity and external network size.,Conducted mediation analysis linking collaboration effects to experience diversity and external network size.,Entity
"Downloaded 14,560 blockchain-related patents from the Derwent Innovations Index.","Downloaded 14,560 blockchain-related patents from the Derwent Innovations Index.",Entity
"Outcomes extracted included total effective rate, urinary protein excretion, serum creatinine, HbA1c, BUN, and adverse event incidence.","Outcomes extracted included total effective rate, urinary protein excretion, serum creatinine, HbA1c, BUN, and adverse event incidence.",Entity
Conducted social network analysis of keyword centrality and co‑occurrence analysis to visualize relationships among sub‑fields.,Conducted social network analysis of keyword centrality and co‑occurrence analysis to visualize relationships among sub‑fields.,Entity
"Classified firms into groups (keystone, distributing mediators, absorbing mediators, catch‑up players, pure receivers) based on their centrality patterns.","Classified firms into groups (keystone, distributing mediators, absorbing mediators, catch‑up players, pure receivers) based on their centrality patterns.",Entity
Constructed a firm network based on joint patent filings from 1980 to 2015.,Constructed a firm network based on joint patent filings from 1980 to 2015.,Entity
"Applied main path analysis, a network‑based quantitative method, to uncover key patents, structural backbones, and development trajectories.","Applied main path analysis, a network‑based quantitative method, to uncover key patents, structural backbones, and development trajectories.",Entity
Generate a sophisticated patent network visualization using the weighted keywords.,Generate a sophisticated patent network visualization using the weighted keywords.,Entity
Qualitative visualization of two-mode networks linking patents and industry codes,Qualitative visualization of two-mode networks linking patents and industry codes,Entity
Social Network Analysis (SNA) applied for visualisation and calculation of network metrics,Social Network Analysis (SNA) applied for visualisation and calculation of network metrics,Entity
Analyze over two million US patent records (1975‑2010) to identify the dominant patent classes of metropolitan areas.,Analyze over two million US patent records (1975‑2010) to identify the dominant patent classes of metropolitan areas.,Entity
Apply the O‑I index to quantify inter‑organizational knowledge flow.,Apply the O‑I index to quantify inter‑organizational knowledge flow.,Entity
Comparison of two emerging sectors (hydrogen energy and nanotechnology) across four diverse developed countries.,Comparison of two emerging sectors (hydrogen energy and nanotechnology) across four diverse developed countries.,Entity
Constructed an IPC co‑occurrence network from international IoT patents,Constructed an IPC co‑occurrence network from international IoT patents,Entity
Apply time‑varying network analysis to identify and quantify convergence patterns.,Apply time‑varying network analysis to identify and quantify convergence patterns.,Entity
Selected cloud computing patents from the Derwent Innovations Index (1963‑2014).,Selected cloud computing patents from the Derwent Innovations Index (1963‑2014).,Entity
Applied network analysis to assess fusion intensity and structural diversification,Applied network analysis to assess fusion intensity and structural diversification,Entity
"Create a citation network among assignee organizations, analyze its topology, and apply the O‑I index to assess knowledge flow.","Create a citation network among assignee organizations, analyze its topology, and apply the O‑I index to assess knowledge flow.",Entity
"Empirical application to European‑level software‑patent discourse, alongside political claims analysis.","Empirical application to European‑level software‑patent discourse, alongside political claims analysis.",Entity
Applied a Triple Helix framework to analyze UIG interactions.,Applied a Triple Helix framework to analyze UIG interactions.,Entity
Construction of a patent co‑citation network derived from the citation data.,Construction of a patent co‑citation network derived from the citation data.,Entity
Control for inventors' mobility and the structure of the co‑invention network in regression models.,Control for inventors' mobility and the structure of the co‑invention network in regression models.,Entity
"Apply a network analysis algorithm to detect an optimal core‑periphery structure, designating core functions as shared platform elements.","Apply a network analysis algorithm to detect an optimal core‑periphery structure, designating core functions as shared platform elements.",Entity
"The approach models actors, discourse contents, and their joint layer to measure alignments and cleavage lines.","The approach models actors, discourse contents, and their joint layer to measure alignments and cleavage lines.",Entity
Collected gene‑editing patent data from the Derwent Innovations Index.,Collected gene‑editing patent data from the Derwent Innovations Index.,Entity
"Analyzed the network to uncover patterns of collaboration, geographic market coverage, and technological focus.","Analyzed the network to uncover patterns of collaboration, geographic market coverage, and technological focus.",Entity
Combined qualitative analysis of secondary sources with quantitative network analysis.,Combined qualitative analysis of secondary sources with quantitative network analysis.,Entity
"Combine the network‑based classifier with three conventional classifiers (content, citation, metadata) to form a hybrid system and evaluate it on a US PTO patent dataset.","Combine the network‑based classifier with three conventional classifiers (content, citation, metadata) to form a hybrid system and evaluate it on a US PTO patent dataset.",Entity
Analyzed a dataset of over half a million patented inventions.,Analyzed a dataset of over half a million patented inventions.,Entity
Performed panel regression on the top 30 firms across four manufacturing industries.,Performed panel regression on the top 30 firms across four manufacturing industries.,Entity
"Automatically extract technology terms from scientific papers, policy documents, websites, and company reports using Named Entity Recognition.","Automatically extract technology terms from scientific papers, policy documents, websites, and company reports using Named Entity Recognition.",Entity
"Classify each viewpoint description with the unsupervised MultiSOM algorithm, producing separate maps plus a combined global map for comparison.","Classify each viewpoint description with the unsupervised MultiSOM algorithm, producing separate maps plus a combined global map for comparison.",Entity
"Applied social network analysis to examine nodes, links, and their characteristics.","Applied social network analysis to examine nodes, links, and their characteristics.",Entity
"Classified innovation entities into four groups: business enterprises, individuals, universities, and research institutions.","Classified innovation entities into four groups: business enterprises, individuals, universities, and research institutions.",Entity
Methodological quality assessed using the Cochrane risk of bias tool.,Methodological quality assessed using the Cochrane risk of bias tool.,Entity
Retrospective systematic search of published RCTs comparing each Chinese patent medicine plus ACEI/ARB versus ACEI/ARB alone.,Retrospective systematic search of published RCTs comparing each Chinese patent medicine plus ACEI/ARB versus ACEI/ARB alone.,Entity
"Construct and analyze patent citation networks, applying new procedures to identify technological trajectories and examining the properties of scale‑free networks.","Construct and analyze patent citation networks, applying new procedures to identify technological trajectories and examining the properties of scale‑free networks.",Entity
Negative binomial regression analyzing openness characteristics (2004‑2010) versus patent productivity (2011‑2016),Negative binomial regression analyzing openness characteristics (2004‑2010) versus patent productivity (2011‑2016),Entity
"Applied Exponential Random Graph Models (ERGMs) to examine the influence of social properties (country/language homophily, transitivity) and technical attributes.","Applied Exponential Random Graph Models (ERGMs) to examine the influence of social properties (country/language homophily, transitivity) and technical attributes.",Entity
Applied Bayesian additive regression trees (BART) to the structured data to generate technology scenarios.,Applied Bayesian additive regression trees (BART) to the structured data to generate technology scenarios.,Entity
"Systematic literature search of seven databases up to June 2022, followed by screening, data extraction, and quality assessment of 47 studies involving 11 Chinese patent medicines.","Systematic literature search of seven databases up to June 2022, followed by screening, data extraction, and quality assessment of 47 studies involving 11 Chinese patent medicines.",Entity
"Patent analysis using Lens data to pinpoint key technological sectors, applicants, and geographic distribution.","Patent analysis using Lens data to pinpoint key technological sectors, applicants, and geographic distribution.",Entity
"Systematic review of randomized controlled trials evaluating intravenous or oral indomethacin, ibuprofen, and acetaminophen.","Systematic review of randomized controlled trials evaluating intravenous or oral indomethacin, ibuprofen, and acetaminophen.",Entity
Systematically searched Chinese and English databases for RCTs comparing Chinese patent medicines plus conventional treatment versus conventional treatment alone.,Systematically searched Chinese and English databases for RCTs comparing Chinese patent medicines plus conventional treatment versus conventional treatment alone.,Entity
"Bayesian network meta‑analysis to combine direct and indirect treatment effects, with subgroup analyses and GRADE assessment.","Bayesian network meta‑analysis to combine direct and indirect treatment effects, with subgroup analyses and GRADE assessment.",Entity
Applied an enhanced knowledge persistence‑based main path analysis to blockchain literature.,Applied an enhanced knowledge persistence‑based main path analysis to blockchain literature.,Entity
Conduct a case study on the EV technology domain using patent data from the four target nations.,Conduct a case study on the EV technology domain using patent data from the four target nations.,Entity
Develop Bayesian network models based on probability distribution and graph theory.,Develop Bayesian network models based on probability distribution and graph theory.,Entity
"Co‑classification analysis to measure convergence intensity, rate, and coverage.","Co‑classification analysis to measure convergence intensity, rate, and coverage.",Entity
Apply the model to a dataset of retrieved BMW-related patents for performance verification.,Apply the model to a dataset of retrieved BMW-related patents for performance verification.,Entity
"Performed a systematic search of seven electronic databases for randomized controlled trials up to February 25, 2020, with independent screening and data extraction.","Performed a systematic search of seven electronic databases for randomized controlled trials up to February 25, 2020, with independent screening and data extraction.",Entity
Calculated a technical capability index to rank and identify key firms.,Calculated a technical capability index to rank and identify key firms.,Entity
"Systematic search of PubMed, Cochrane Library, CNKI, Wanfang, VIP, and other databases up to June 2020 for randomized controlled trials.","Systematic search of PubMed, Cochrane Library, CNKI, Wanfang, VIP, and other databases up to June 2020 for randomized controlled trials.",Entity
Apply the Jaffe et al. (1993) citation‑based approach combined with social network analysis.,Apply the Jaffe et al. (1993) citation‑based approach combined with social network analysis.,Entity
"Examined applicant heterogeneity, technology network structure, and technology relevance within the network.","Examined applicant heterogeneity, technology network structure, and technology relevance within the network.",Entity
Constructed a citation network and applied centrality measures to assess knowledge flow positions.,Constructed a citation network and applied centrality measures to assess knowledge flow positions.,Entity
"Analyzed patent examination issues, types of infringement search, and related theories.","Analyzed patent examination issues, types of infringement search, and related theories.",Entity
Applied social network analysis (SNA) to a patent database spanning 2001–2020.,Applied social network analysis (SNA) to a patent database spanning 2001–2020.,Entity
Collected academic patents involved in international technology transfer,Collected academic patents involved in international technology transfer,Entity
Conducted sector‑level analysis to assess how citation patterns relate to sector size.,Conducted sector‑level analysis to assess how citation patterns relate to sector size.,Entity
Used SNA metrics and network visualizations to identify influential technologies and explore network structures.,Used SNA metrics and network visualizations to identify influential technologies and explore network structures.,Entity
Apply the Revealed Patent Application Advantage (RPAA) index to quantify each nation's effort within the IPC network.,Apply the Revealed Patent Application Advantage (RPAA) index to quantify each nation's effort within the IPC network.,Entity
"Introduce legal enforcement metrics to evaluate royalties, litigation, and market effects of cited patents.","Introduce legal enforcement metrics to evaluate royalties, litigation, and market effects of cited patents.",Entity
Extract relevant patents via keyword search from literature and industry reports.,Extract relevant patents via keyword search from literature and industry reports.,Entity
Conduct technology prospect analysis to evaluate the innovation stage.,Conduct technology prospect analysis to evaluate the innovation stage.,Entity
Applied social network metrics to inter‑regional technology diffusion networks.,Applied social network metrics to inter‑regional technology diffusion networks.,Entity
Utilized the Search Path Link Count (SPLC) algorithm to identify technological routes.,Utilized the Search Path Link Count (SPLC) algorithm to identify technological routes.,Entity
Combined regression analysis and clustering techniques to study temporal evolution and interaction of patent classes.,Combined regression analysis and clustering techniques to study temporal evolution and interaction of patent classes.,Entity
Data Envelopment Analysis (DEA) on 103 firms' data (2015‑2019) to measure technical innovation performance.,Data Envelopment Analysis (DEA) on 103 firms' data (2015‑2019) to measure technical innovation performance.,Entity
Computed distances between projected patents to construct a similarity network.,Computed distances between projected patents to construct a similarity network.,Entity
Collected extensive data on European patents and their citations for descriptive network analysis.,Collected extensive data on European patents and their citations for descriptive network analysis.,Entity
Cost‑effectiveness analysis of each CPM based on Chinese pricing for a three‑month treatment period.,Cost‑effectiveness analysis of each CPM based on Chinese pricing for a three‑month treatment period.,Entity
"Apply centrality, association rule mining, and brokerage network analyses to measure individual, synergy, and group intensity","Apply centrality, association rule mining, and brokerage network analyses to measure individual, synergy, and group intensity",Entity
Collected patent applicant data from Ulsan for 2012–2021 and built a co‑occurrence network.,Collected patent applicant data from Ulsan for 2012–2021 and built a co‑occurrence network.,Entity
Innovative patent network analysis,Innovative patent network analysis,Entity
"Applied graph representation learning, graph algorithms, and text mining methods to analyze the patent graph.","Applied graph representation learning, graph algorithms, and text mining methods to analyze the patent graph.",Entity
Perform comparative analysis of network structures over successive time windows.,Perform comparative analysis of network structures over successive time windows.,Entity
Analysis of network positioning and balancing strategies within the constructed networks.,Analysis of network positioning and balancing strategies within the constructed networks.,Entity
"Applies analytical, empirical, and institutional perspectives through historical overview and case‑based discussion","Applies analytical, empirical, and institutional perspectives through historical overview and case‑based discussion",Entity
Two‑stage patent retrieval combined with bibliometric and network analyses.,Two‑stage patent retrieval combined with bibliometric and network analyses.,Entity
"Perform patent overview analysis, build a citation network, and conduct network topology analysis.","Perform patent overview analysis, build a citation network, and conduct network topology analysis.",Entity
Applied complex network theory and social network analysis to patent data.,Applied complex network theory and social network analysis to patent data.,Entity
"Apply network centrality analysis to patent citation graphs, controlling for raw citation counts, and regress against public company market values.","Apply network centrality analysis to patent citation graphs, controlling for raw citation counts, and regress against public company market values.",Entity
"Applied a citation‑based recursive ranking method with a reinforcement learning algorithm, outperforming PageRank.","Applied a citation‑based recursive ranking method with a reinforcement learning algorithm, outperforming PageRank.",Entity
Examine static and dynamic network structures to explore inter‑organizational interactions and knowledge flows across regions.,Examine static and dynamic network structures to explore inter‑organizational interactions and knowledge flows across regions.,Entity
Extract core terms from patent documents and use them as nodes to build temporal technological networks.,Extract core terms from patent documents and use them as nodes to build temporal technological networks.,Entity
Performed frequency analysis to identify major applicants and key technologies.,Performed frequency analysis to identify major applicants and key technologies.,Entity
Co‑occurrence analysis of keywords from Scopus to map basic research topics.,Co‑occurrence analysis of keywords from Scopus to map basic research topics.,Entity
Collected raw patent data from the Indian Patent Office for Indian assignees.,Collected raw patent data from the Indian Patent Office for Indian assignees.,Entity
Built a citation network from the collected data and applied network analysis techniques similar to social network analysis.,Built a citation network from the collected data and applied network analysis techniques similar to social network analysis.,Entity
"Constructed a patent‑based multi‑level network model covering market, technology, and assignee perspectives using social network analysis techniques.","Constructed a patent‑based multi‑level network model covering market, technology, and assignee perspectives using social network analysis techniques.",Entity
Analyze characteristics of application and granted patents to assess current and future R&D efforts,Analyze characteristics of application and granted patents to assess current and future R&D efforts,Entity
"Analyzed the roles of essential patents in transactions, relationships, and knowledge exchange.","Analyzed the roles of essential patents in transactions, relationships, and knowledge exchange.",Entity
Use community detection algorithms on citation networks to form natural patent groups and evaluate their informational content against administrative classifications.,Use community detection algorithms on citation networks to form natural patent groups and evaluate their informational content against administrative classifications.,Entity
"Network meta‑analysis with graft occlusion as primary outcome; 14 studies, 3651 grafts, mean follow‑up 5.1 years","Network meta‑analysis with graft occlusion as primary outcome; 14 studies, 3651 grafts, mean follow‑up 5.1 years",Entity
Collected patent records of the Top 500 Chinese construction enterprises from the PatSnap database.,Collected patent records of the Top 500 Chinese construction enterprises from the PatSnap database.,Entity
"Two investigators independently screened studies, extracted data, and assessed risk of bias using the Cochrane tool; data were analyzed with Stata 13.0 network meta-analysis.","Two investigators independently screened studies, extracted data, and assessed risk of bias using the Cochrane tool; data were analyzed with Stata 13.0 network meta-analysis.",Entity
Systematic review and network meta‑analysis of randomized controlled trials from ten databases up to February 2022.,Systematic review and network meta‑analysis of randomized controlled trials from ten databases up to February 2022.,Entity
Construction and examination of collaboration networks for invention and knowledge appropriation,Construction and examination of collaboration networks for invention and knowledge appropriation,Entity
Measured innovation performance using weighted patent values rather than raw patent counts.,Measured innovation performance using weighted patent values rather than raw patent counts.,Entity
Construction of a technology network model linking patents by common technical fields.,Construction of a technology network model linking patents by common technical fields.,Entity
Analyze relationships between codes to uncover technological associations.,Analyze relationships between codes to uncover technological associations.,Entity
Employ the multi‑level perspective framework to interpret analytical results.,Employ the multi‑level perspective framework to interpret analytical results.,Entity
Social Network Analysis (SNA) to construct and examine joint‑patent networks.,Social Network Analysis (SNA) to construct and examine joint‑patent networks.,Entity
Conduct a case study by collecting and analyzing disaster AI patent data.,Conduct a case study by collecting and analyzing disaster AI patent data.,Entity
Performed patentometric analysis to identify classification distribution and collaboration structures.,Performed patentometric analysis to identify classification distribution and collaboration structures.,Entity
Used a dataset of joint filing patents related to waste heat from 2006 to 2015.,Used a dataset of joint filing patents related to waste heat from 2006 to 2015.,Entity
Apply the approach in a case study of China's artificial intelligence technologies.,Apply the approach in a case study of China's artificial intelligence technologies.,Entity
Ranked critical nodes with the TOPSIS multi‑criteria decision method,Ranked critical nodes with the TOPSIS multi‑criteria decision method,Entity
Projected patents into a semantic space using distributed document representations.,Projected patents into a semantic space using distributed document representations.,Entity
Collected US patent citation information related to mobile technologies.,Collected US patent citation information related to mobile technologies.,Entity
"Conduct patent network analysis to identify focal actors, main technological clusters, and technological trajectories.","Conduct patent network analysis to identify focal actors, main technological clusters, and technological trajectories.",Entity
"Retrieve the same terms from a corpus of over 300,000 C4ISTAR‑related patents and compute their co‑occurrences over time.","Retrieve the same terms from a corpus of over 300,000 C4ISTAR‑related patents and compute their co‑occurrences over time.",Entity
Constructed a collaborative innovation network using patent data of green transportation technologies.,Constructed a collaborative innovation network using patent data of green transportation technologies.,Entity
"Systematic search of ten databases up to 13 March 2022, selecting 179 randomized controlled trials (16,789 patients).","Systematic search of ten databases up to 13 March 2022, selecting 179 randomized controlled trials (16,789 patients).",Entity
"Evaluated network metrics such as scale‑free characteristics, centrality, and multidisciplinary collaboration distance.","Evaluated network metrics such as scale‑free characteristics, centrality, and multidisciplinary collaboration distance.",Entity
"Systematic search for RCTs comparing conventional saphenous vein, no‑touch saphenous vein, radial artery, right internal thoracic artery, and gastroepiploic artery","Systematic search for RCTs comparing conventional saphenous vein, no‑touch saphenous vein, radial artery, right internal thoracic artery, and gastroepiploic artery",Entity
Construct Bayesian network graphs with IPC codes as variables.,Construct Bayesian network graphs with IPC codes as variables.,Entity
Conducted network analysis of robotics patents from USPTO and KIPO.,Conducted network analysis of robotics patents from USPTO and KIPO.,Entity
Visualized patent keywords to reveal the technological structure of drones.,Visualized patent keywords to reveal the technological structure of drones.,Entity
Extracted key entities using novel natural language processing and entity resolution techniques to build a graph representation.,Extracted key entities using novel natural language processing and entity resolution techniques to build a graph representation.,Entity
"Integrates institutional detail, illustrative examples, and theoretical models","Integrates institutional detail, illustrative examples, and theoretical models",Entity
"Keyword pattern matching, grammar‑based text mining, and co‑word analysis to extract context–problem entities","Keyword pattern matching, grammar‑based text mining, and co‑word analysis to extract context–problem entities",Entity
"Assessment of stroke recurrence, incidence of atrial fibrillation, and bleeding events.","Assessment of stroke recurrence, incidence of atrial fibrillation, and bleeding events.",Entity
Conduct an empirical case study using Samsung Electronics patents,Conduct an empirical case study using Samsung Electronics patents,Entity
Analyzed correlations between network characteristics and measures of innovative productivity.,Analyzed correlations between network characteristics and measures of innovative productivity.,Entity
Patent network analysis using citation data to represent knowledge flow among technological fields.,Patent network analysis using citation data to represent knowledge flow among technological fields.,Entity
"Construct CP net and analyze it using social network, grammar, and quantitative data techniques on 737 wireless energy transmission patents","Construct CP net and analyze it using social network, grammar, and quantitative data techniques on 737 wireless energy transmission patents",Entity
"Network meta-analysis performed using R, Generate Mixed Treatment Comparisons, and STATA software on 78 eligible trials.","Network meta-analysis performed using R, Generate Mixed Treatment Comparisons, and STATA software on 78 eligible trials.",Entity
Collected patent data from the Derwent Innovation Index (1991‑2010).,Collected patent data from the Derwent Innovation Index (1991‑2010).,Entity
Applied technology classification to match companies by component domains.,Applied technology classification to match companies by component domains.,Entity
Collected USPTO patent data for thin‑film transistor LCD patents from 2002 to 2012.,Collected USPTO patent data for thin‑film transistor LCD patents from 2002 to 2012.,Entity
Application of the preferential attachment link‑prediction algorithm to the co‑citation network.,Application of the preferential attachment link‑prediction algorithm to the co‑citation network.,Entity
Successfully identified and measured the pattern of technological convergence within the C4ISTAR domain.,Successfully identified and measured the pattern of technological convergence within the C4ISTAR domain.,Entity
"LG Philips, Sharp, Samsung, Hitachi, IBM, and AUO emerge as central nodes in knowledge flow.","LG Philips, Sharp, Samsung, Hitachi, IBM, and AUO emerge as central nodes in knowledge flow.",Entity
Simultaneous occupation of prominent positions and structural holes hampers exploratory innovation.,Simultaneous occupation of prominent positions and structural holes hampers exploratory innovation.,Entity
Firms collaborate primarily to complement their technological resources.,Firms collaborate primarily to complement their technological resources.,Entity
"Found that the pro‑software‑patent coalition, despite being well‑organized, failed to achieve discourse sovereignty.","Found that the pro‑software‑patent coalition, despite being well‑organized, failed to achieve discourse sovereignty.",Entity
Findings can inform convergence‑based R&D policy and drive future innovation.,Findings can inform convergence‑based R&D policy and drive future innovation.,Entity
"PFO closure likely increases persistent atrial fibrillation (risk difference +18 per 1000, moderate certainty) and device‑related adverse events (risk difference +36 per 1000, high certainty).","PFO closure likely increases persistent atrial fibrillation (risk difference +18 per 1000, moderate certainty) and device‑related adverse events (risk difference +36 per 1000, high certainty).",Entity
